brand,model,version,price,caractéristiques_disponibilité,caractéristiques_carrosserie,caractéristiques_garantie,caractéristiques_nombre_de_places,caractéristiques_nombre_de_portes,motorisation_nombre_de_cylindres,motorisation_energie,motorisation_puissance_fiscale,motorisation_puissance_(ch.din),transmission_boîte,transmission_nombre_de_rapports,transmission_transmission,consommation_consommation_mixte,aides_à_la_conduite_aide_au_stationnement,equipements_extérieurs_jantes,audio_et_communication_ecran_central,equipements_intérieurs_sellerie,equipements_intérieurs_volant,equipements_intérieurs_toit,equipements_fonctionnels_frein_de_stationnement,equipements_fonctionnels_modes_de_conduite,performances_autonomie_électrique_(wltp),consommation_consommation_électrique_(wltp),consommation_temps_de_recharge_normale_(ac),consommation_temps_de_recharge_rapide_(dc)
Land-Rover,Range Rover Evoque,1.5 l P300e PHEV S,225000,Sur commande,SUV,5 ans ou 150000 km,5,5,3,Essence | Hybride rechargeable,11,309,Automatique,8,Intégrale,1.4,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 11.4 pouces,Ebony | Cuir grainé,Multi-fonctions | Avec palettes,,Éléctrique,,66,,2.1,
Land-Rover,Range Rover Evoque,1.5 l P300e PHEV Dynamic SE,239000,Sur commande,SUV,5 ans ou 150000 km,5,5,3,Essence | Hybride rechargeable,11,309,Automatique,8,Intégrale,1.4,Radar de recul | Radar avant | Détection du trafic en marche arrière | Caméra panoramique 3D,En aluminium | 19'',Tactile | 11.4 pouces,Dynamic | Ebony | Cuir grainé,Multi-fonctions | Avec palettes,,Éléctrique,,66,,2.1,
Land-Rover,Range Rover Evoque,2.0 l D163 Dynamic SE +,367000,Sur commande,SUV,5 ans ou 150000 km,5,5,4,Diesel,8,163,Automatique,9,Intégrale,5.4,Radar de recul | Radar avant | Caméra de recul | Détection du trafic en marche arrière,En aluminium | 19'',Tactile | 11.4 pouces,Cuir | Ebony,Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,,,,,
Land-Rover,Range Rover Velar,Range Rover Velar,395000,Sur commande,SUV,5 ans ou 150000 km,5,5,4,Essence,15,250,Automatique,8,Intégrale,7.7,Radar de recul | Radar avant | Détection du trafic en marche arrière | Caméra panoramique 3D,En aluminium | 20'',Tactile,Cuir | Ebony,Multi-fonctions,Panoramique,Éléctrique,,,,,
Land-Rover,Range Rover Sport,3.0 L P460 PHEV S,399000,Sur commande,SUV,5 ans ou 150000 km,5,5,6,Essence | Hybride rechargeable,25,460,Automatique,8,Intégrale,0.8,Radar de recul | Radar avant | Détection du trafic en marche arrière | Caméra panoramique 3D,En aluminium | 20'',Tactile | 13.1 pouces,Ebony | Cuir grainé,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,,123,,,
Land-Rover,Range Rover Sport,3.0 L P460 PHEV SE,424900,Sur commande,SUV,5 ans ou 150000 km,5,5,6,Essence | Hybride rechargeable,25,460,Automatique,8,Intégrale,0.8,Radar de recul | Radar avant | Détection du trafic en marche arrière | Caméra panoramique 3D,En aluminium | 21'',Tactile | 13.1 pouces,Cuir perforé | Windsor | Ebony | Cuir étendu,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,,123,,,
Land-Rover,Range Rover Sport,3.0 L P460 PHEV Dynamic SE,437500,Sur commande,SUV,5 ans ou 150000 km,5,5,6,Essence | Hybride rechargeable,25,460,Automatique,8,Intégrale,0.8,Radar de recul | Radar avant | Détection du trafic en marche arrière | Caméra panoramique 3D,En aluminium | 21'',Tactile | 13.1 pouces,Cuir perforé | Windsor | Ebony | Cuir étendu,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,,123,,,
Land-Rover,Range Rover Sport,3.0 L P460 PHEV Dynamic HSE,469900,Sur commande,SUV,5 ans ou 150000 km,5,5,6,Essence | Hybride rechargeable,25,460,Automatique,8,Intégrale,0.8,Radar de recul | Radar avant | Parkassist | Détection du trafic en marche arrière | Caméra panoramique 3D,"En aluminium | 22""",Tactile | 13.1 pouces,Cuir perforé | Semi aniline | Ebony | Cuir étendu,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,,123,,,
Land-Rover,Range Rover Sport,3.0 L P460 PHEV Autobiography,501000,Sur commande,SUV,5 ans ou 150000 km,5,5,6,Essence | Hybride rechargeable,25,460,Automatique,8,Intégrale,0.8,Radar de recul | Radar avant | Parkassist | Détection du trafic en marche arrière | Caméra panoramique 3D,"En aluminium | 22""",Tactile | 13.1 pouces,Cuir perforé | Semi aniline | Ebony | Cuir étendu,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,,123,,,
Land-Rover,Range Rover,Range Rover,469900,Sur commande,SUV,5 ans ou 150000 km,5,5,6,Essence | Hybride rechargeable,28,460,Automatique,8,Intégrale,0.8,Radar de recul | Radar avant | Parkassist | Détection du trafic en marche arrière | Caméra panoramique 3D,En aluminium | 21'',Tactile | 13.1 pouces,Cuir perforé | Windsor | Ebony | Cuir étendu,Multi-fonctions | Cuir pleine fleur,Panoramique,Éléctrique,,121,,,
Lynk-Co,Lynk & Co 01,Lynk & Co 01,99900,En pré-commande,SUV,5 ans ou 150000 km | Batterie garantie 8 ans ou 200.000 km,5,5,4,Essence | Hybride rechargeable,7,276,Automatique,,Traction,0.9,Radar de recul | Radar avant | Système de caméras 540°,En aluminium | 19'',Tactile | 15.4 pouces,Similicuir,Similicuir | Chauffant | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Power | Pure | Hybride,75,,2.1,
Lynk-Co,Lynk & Co 02,Lynk & Co 02,96900,En pré-commande,SUV,5 ans ou 150000 km | Batterie garantie 8 ans ou 200.000 km,5,5,,Electrique,5,272,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 15.4 pouces,Similicuir,Similicuir | Multi-fonctions,Panoramique,Éléctrique | EPB,Confort | Sport | Eco,435,17.6,4.2,31
Lynk-Co,Lynk & Co 08,Lynk & Co 08,129900,En pré-commande,SUV,5 ans ou 150000 km | Batterie garantie 8 ans ou 150000 km,5,5,4,Essence | Hybride rechargeable,7,345,Automatique,,Traction,0.9,Radar de recul | Radar avant | Système de caméras 540°,En aluminium | 19'',Tactile | 15.4 pouces,Cuir | Nappa,Similicuir | Chauffant | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Power | Pure | Hybride,200,,2.52,33
Mahindra,Mahindra KUV 100,Mahindra KUV 100,43900,Disponible,SUV,3 ans,5,5,3,Essence,5,82,Manuelle,5,Traction,5.4,Radar de recul,En aluminium | 15'',Tactile | 7 pouces,Tissu,,,,,,,,
Mahindra,Mahindra XUV 3XO,1.2 L  Turbo MX3,56800,Disponible,SUV,5 ans ou 150000 km,5,5,3,Essence,6,110,Manuelle,6,Traction,5.9,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 10.25 pouces,Tissu,Multi-fonctions,Ouvrant,,Normal | Confort | Sport,,,,
Mahindra,Mahindra XUV 3XO,1.2 L  Turbo AX5,60800,Disponible,SUV,5 ans ou 150000 km,5,5,3,Essence,6,110,Manuelle,6,Traction,5.9,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 10.25 pouces,Tissu,Cuir | Multi-fonctions,Ouvrant,,Normal | Confort | Sport,,,,
Mahindra,Mahindra XUV 3XO,1.2 L  Turbo AX5 BVA,65800,Disponible,SUV,5 ans ou 150000 km,5,5,3,Essence,6,110,Automatique,6,Traction,5.9,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 10.25 pouces,Tissu,Cuir | Multi-fonctions,Ouvrant,,Normal | Confort | Sport,,,,
Mahindra,Mahindra XUV 3XO,1.2 L  Turbo AX7 Luxury BVA,73800,Disponible,SUV,5 ans ou 150000 km,5,5,3,Essence,6,110,Automatique,6,Traction,5.9,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 17'',Tactile | 10.25 pouces,Similicuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Confort | Sport,,,,
Mahindra,Mahindra XUV 300,1.2 L W8,59500,Disponible,SUV,3 ans,5,5,3,Essence,6,110,Manuelle,6,Traction,5.9,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 7 pouces,Tissu,Cuir | Multi-fonctions | Sport,,,Normal | Confort | Sport,,,,
Mahindra,Mahindra XUV 300,1.2 L W8.0,64500,Disponible,SUV,3 ans,5,5,3,Essence,6,110,Manuelle,6,Traction,5.9,Radar de recul | Radar avant | Caméra de recul,En aluminium | 16'',Tactile | 7 pouces,Cuir,Cuir | Multi-fonctions | Sport,Ouvrant,,Normal | Confort | Sport,,,,
Mahindra,Mahindra Pick-up SC,Mahindra Pick-up SC,63055,Disponible,Pick up,5 ans ou 100000 km,2,2,4,Diesel,7,140,Manuelle,6,Intégrale,7.9,,16'',,Tissu,,,,,,,,
Mahindra,Mahindra Pick-up DC,2.2 l Diesel 4x2,69900,Disponible,Pick up,5 ans,5,4,4,Diesel,7,140,Manuelle,6,Propulsion,8.8,,En aluminium | 16'',,Tissu,,,,,,,,
Mahindra,Mahindra Pick-up DC,2.2 l Diesel 4x4,76900,Disponible,Pick up,5 ans,5,4,4,Diesel,7,140,Manuelle,6,Intégrale,8.8,,16'' | Enjoliveurs,,Tissu,,,,,,,,
Mercedes-Benz,Mercedes-Benz Classe A,200 Progressive,154000,Disponible,Compacte,2 ans,5,5,4,Essence,9,163,Automatique,7,Traction,6,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 17'',Tactile | 10.25 pouces,Similicuir/Tissu,Cuir | Multi-fonctions | 4 branches | Avec palettes,,Éléctrique,Confort | Sport | Eco | Individual,,,,
Mercedes-Benz,Mercedes-Benz Classe A,200 Premium,167000,Disponible,Compacte,2 ans,5,5,4,Essence,9,163,Automatique,7,Traction,6,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 17'',Tactile | 10.25 pouces,Similicuir Artico,Cuir | Multi-fonctions | 4 branches | Avec palettes,,Éléctrique,Confort | Sport | Eco | Individual,,,,
Mercedes-Benz,Mercedes-Benz Classe A,200 AMG,179000,Disponible,Compacte,2 ans,5,5,4,Essence,9,163,Automatique,7,Traction,6,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 18'',Tactile | 10.25 pouces,Similicuir Artico/Microfibre,Cuir | Multi-fonctions | Sport | à méplat | Avec palettes | 6 branches,,Éléctrique,Confort | Sport | Eco | Individual,,,,
Mercedes-Benz,Mercedes-Benz Classe A Berline,200 Premium,167000,Disponible,Berline,2 ans,5,5,4,Essence,9,163,Automatique,7,Traction,6,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 17'',Tactile | 10.25 pouces,Similicuir Artico,Cuir | Multi-fonctions | 4 branches | Avec palettes,,Éléctrique,Confort | Sport | Eco | Individual,,,,
Mercedes-Benz,Mercedes-Benz Classe A Berline,200 AMG,180000,Disponible,Berline,2 ans,5,5,4,Essence,9,163,Automatique,7,Traction,6,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 18'',Tactile | 10.25 pouces,Similicuir Artico/Microfibre,Cuir | Multi-fonctions | Sport | à méplat | Avec palettes | 6 branches,,Éléctrique,Confort | Sport | Eco | Individual,,,,
Mercedes-Benz,Mercedes-Benz CLA,200 Progressive,186900,Disponible,Berline,2 ans,5,4,4,Essence,9,163,Automatique,7,Traction,7,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 10.25 pouces,Similicuir Artico,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,,,,,
Mercedes-Benz,Mercedes-Benz CLA,200 AMG,204900,Disponible,Berline,2 ans,5,4,4,Essence,9,163,Automatique,7,Traction,7,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 10.25 pouces,Similicuir Artico/Microfibre,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,,,,,
Mercedes-Benz,Mercedes-Benz Classe C,180 Avantgarde,209900,Disponible,Berline,2 ans,5,4,4,Essence | Hybride léger,9,170,Automatique,9,Propulsion,6.2,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 17'',11.9 pouces | Vertical | Tactile avec retour haptique,Similicuir/Tissu,Cuir | Multi-fonctions,,Éléctrique,Confort | Sport | Eco | Sport Plus,,,,
Mercedes-Benz,Mercedes-Benz Classe C,180 Premium,239900,Disponible,Berline,2 ans,5,4,4,Essence | Hybride léger,9,170,Automatique,9,Propulsion,6.2,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 17'',11.9 pouces | Vertical | Tactile avec retour haptique,Similicuir,Cuir | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,,,,
Mercedes-Benz,Mercedes-Benz Classe C,180 AMG,241900,Disponible,Berline,2 ans,5,4,4,Essence | Hybride léger,9,170,Automatique,9,Propulsion,6.2,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 18'',11.9 pouces | Vertical | Tactile avec retour haptique,Similicuir,Cuir Nappa | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,,,,
Mercedes-Benz,Mercedes-Benz Classe C,180 AMG +,259900,Disponible,Berline,2 ans,5,4,4,Essence | Hybride léger,9,170,Automatique,9,Propulsion,6.2,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,En aluminium | 19'',11.9 pouces | Vertical | Tactile avec retour haptique,Similicuir,Cuir Nappa | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,,,,
Mercedes-Benz,Mercedes-Benz Classe C Plug-in Hybride,350e Avantgarde,239900,Disponible,Berline,2 ans,5,4,4,Essence | Hybride rechargeable,12,313,Automatique,9,Propulsion,1.5,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,En aluminium | 17'',11.9 pouces | Vertical | Tactile avec retour haptique,Similicuir,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,Confort | Sport | Eco | Sport Plus,115,19.3,2,20
Mercedes-Benz,Mercedes-Benz Classe C Plug-in Hybride,350e Premium,259900,Disponible,Berline,2 ans,5,4,4,Essence | Hybride rechargeable,12,313,Automatique,9,Propulsion,1.5,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,En aluminium | 17'',11.9 pouces | Vertical | Tactile avec retour haptique,Similicuir,Cuir Nappa | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,115,19.3,2,20
Mercedes-Benz,Mercedes-Benz Classe C Plug-in Hybride,350e AMG,262900,Disponible,Berline,2 ans,5,4,4,Essence | Hybride rechargeable,12,313,Automatique,9,Propulsion,1.5,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,En aluminium | 18'',11.9 pouces | Vertical | Tactile avec retour haptique,Similicuir,Cuir Nappa | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,115,19.3,2,20
Mercedes-Benz,Mercedes-Benz Classe C Plug-in Hybride,350e AMG +,270900,Disponible,Berline,2 ans,5,4,4,Essence | Hybride rechargeable,12,313,Automatique,9,Propulsion,1.5,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,En aluminium | 18'',11.9 pouces | Vertical | Tactile avec retour haptique,Similicuir,Cuir Nappa | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,115,19.3,2,20
Mercedes-Benz,Mercedes-Benz CLE Coupé,Mercedes-Benz CLE Coupé,340000,Disponible,Coupé,2 ans,4,2,4,Essence | Hybride léger,12,204,Automatique,9,Propulsion,8,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 19'',11.9 pouces | Vertical | Tactile avec retour haptique,Similicuir,Cuir Nappa | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,,,,
Mercedes-Benz,Mercedes-Benz Classe E,200 Avantgarde,309900,Disponible,Berline,2 ans,5,4,4,Essence | Hybride léger,12,204,Automatique,9,Propulsion,8,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D,En aluminium | 18'',Tactile | 14.4,Similicuir,Cuir | Multi-fonctions,,Éléctrique,Confort | Sport | Eco | Sport Plus,,,,
Mercedes-Benz,Mercedes-Benz Classe E,200 Exclusive,314900,Disponible,Berline,2 ans,5,4,4,Essence | Hybride léger,12,204,Automatique,9,Propulsion,8,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D,En aluminium | 18'',Tactile | 14.4,Similicuir,Cuir | Multi-fonctions,,Éléctrique,Confort | Sport | Eco | Sport Plus,,,,
Mercedes-Benz,Mercedes-Benz Classe E,200 AMG,329900,Disponible,Berline,2 ans,5,4,4,Essence | Hybride léger,12,204,Automatique,9,Propulsion,8,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D,En aluminium | 19'',Tactile | 14.4,Similicuir/Microfibre,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,,,,
Mercedes-Benz,Mercedes-Benz EQE Berline,Mercedes-Benz EQE Berline,349900,Disponible,Berline,2 ans | Batterie garantie 10 ans,5,4,,Electrique,8,265,Automatique,,Propulsion,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D,En aluminium | 19'',Tactile | 17.7 pouces,Cuir,Cuir Nappa | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,635,15.8,8,32
Mercedes-Benz,Mercedes-Benz EQS Berline,Mercedes-Benz EQS Berline,519900,Disponible,Berline,2 ans | Batterie garantie 10 ans,5,4,,Electrique,10,360,Automatique,,Intégrale,,Radar de recul | Radar avant | Parktronic | Caméra panoramique 3D,En aluminium | 21'',Tactile | 17.7 pouces,Cuir | Nappa,Cuir Nappa | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,789,17.2,12.25,31
Mercedes-Benz,Mercedes-Benz Classe S,Mercedes-Benz Classe S,699000,Sur commande,Berline,2 ans,5,4,6,Essence | Hybride léger,27,381,Automatique,9,Intégrale,8.4,Radar de recul | Radar avant | Système de caméras 360 | Parktronic,En aluminium | 18'',Tactile,Cuir,Cuir Nappa | Multi-fonctions | Sport,,Éléctrique,,,,,
Mercedes-Benz,Mercedes-Benz GLA,200 Progressive,189900,Disponible,SUV,2 ans,5,5,4,Essence,9,163,Automatique,7,Traction,7,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 18'',Tactile | 10.25 pouces,Similicuir,Multi-fonctions | Avec palettes,,Éléctrique,Confort | Sport | Eco,,,,
Mercedes-Benz,Mercedes-Benz GLA,200 AMG,209900,Disponible,SUV,2 ans,5,5,4,Essence,9,163,Automatique,7,Traction,7,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 19'',Tactile | 10.25 pouces,Dinamica | Similicuir,Cuir Nappa | Multi-fonctions | Sport | à méplat | Avec palettes | 3 branches doubles,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Mercedes-Benz,Mercedes-Benz GLB,Mercedes-Benz GLB,226900,Disponible,SUV,2 ans,5,5,4,Essence,9,163,Automatique,7,Traction,6.2,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 19'',Tactile | 10.1 pouces,Similicuir,Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Mercedes-Benz,Mercedes-Benz EQB,Mercedes-Benz EQB,249900,Disponible,SUV,2 ans | Batterie garantie 8 ans,5,5,,Electrique,,190,Automatique,,Traction,,Radar de recul | Radar avant | Parktronic | Caméra panoramique 3D,En aluminium | 18'',Tactile | 10.25 pouces,Similicuir Artico/Microfibre,Cuir Nappa | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,518,15.7,7.25,35
Mercedes-Benz,Mercedes-Benz GLC,200 4Matic Avantgarde,289900,Disponible,SUV,2 ans,5,5,4,Essence | Hybride léger,12,204,Automatique,9,Intégrale,6.8,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 18'',Tactile | 11.9 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Offroad,,,,
Mercedes-Benz,Mercedes-Benz GLC,200 4Matic AMG,328900,Disponible,SUV,2 ans,5,5,4,Essence | Hybride léger,12,204,Automatique,9,Intégrale,6.8,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 19'',Tactile | 11.9 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Offroad,,,,
Mercedes-Benz,Mercedes-Benz GLC Plug-in Hybride,Mercedes-Benz GLC Plug-in Hybride,279900,Disponible,SUV,2 ans,5,5,4,Essence | Hybride rechargeable,9,313,Automatique,9,Intégrale,1.5,Radar de recul | Radar avant | Système de caméras 360 | Parktronic | Caméra panoramique 3D,En aluminium | 19'',Tactile | 11.9 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Offroad,,,,
Mercedes-Benz,Mercedes-Benz GLC Coupé,Mercedes-Benz GLC Coupé,339000,Disponible,SUV,2 ans,5,5,4,Essence | Hybride léger,12,204,Automatique,9,Intégrale,9,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 19'',Tactile | 11.9 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Mercedes-Benz,Mercedes-Benz GLC Coupé Plug-in Hybride,Mercedes-Benz GLC Coupé Plug-in Hybride,299900,Sur arrivage,SUV,2 ans,5,5,4,Essence | Hybride rechargeable,11,313,Automatique,9,Intégrale,1.5,Radar de recul | Radar avant | Système de caméras 360 | Parktronic | Caméra panoramique 3D,En aluminium | 19'',Tactile | 11.9 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Offroad,,,,
Mercedes-Benz,Mercedes-Benz EQE SUV,Mercedes-Benz EQE SUV,429900,Disponible,SUV,2 ans | Batterie garantie 10 ans,5,5,,Electrique,10,292,Automatique,,Intégrale,,Radar de recul | Radar avant | Parktronic | Caméra panoramique 3D,En aluminium | 21'',Tactile | 17.7 pouces | Hyperscreen,Cuir | Nappa,Cuir Nappa | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,556,18.7,9.5,32
Mercedes-Benz,Mercedes-Benz GLE,Mercedes-Benz GLE,360000,Sur arrivage,SUV,2 ans,5,5,4,Diesel | Hybride léger,17,269,Automatique,9,Intégrale,6.9,Radar de recul | Radar avant | Système de caméras 360 | Parktronic,En aluminium | 21'' | AMG,Tactile | 12.3 pouces,Cuir | Nappa,Cuir Nappa | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Mercedes-Benz,Mercedes-Benz GLE Coupé,Mercedes-Benz GLE Coupé,420000,Disponible,SUV,2 ans,5,5,4,Diesel | Hybride léger,16,269,Automatique,9,Intégrale,6.9,Radar de recul | Radar avant | Système de caméras 360 | Parktronic,En aluminium | 21'' | AMG,Tactile | 12.3 pouces,Cuir | Nappa,Cuir Nappa | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Mercedes-Benz,Mercedes-Benz Classe G Electrique,580 EQ AMG Line,599000,Sur arrivage,SUV,2 ans | Batterie garantie 8 ans,5,5,,Electrique,18,587,Automatique,,Intégrale,,Radar de recul | Radar avant | Parktronic | Caméra panoramique 3D,En aluminium | 20'' | 10 branches,Tactile | 12.3 pouces,Cuir | Nappa,Cuir Nappa | Multi-fonctions | Avec palettes,Ouvrant,Éléctrique | EPB,Confort | Sport | Individual | G-Turn | G-Steering | Trail | Rock,455,28.9,12,32
Mercedes-Benz,Mercedes-Benz Classe G Electrique,580 EQ AMG Line Superior,640000,Sur arrivage,SUV,2 ans | Batterie garantie 8 ans,5,5,,Electrique,18,587,Automatique,,Intégrale,,Radar de recul | Radar avant | Parktronic | Caméra panoramique 3D,En aluminium | 20'' | 10 branches,Tactile | 12.3 pouces,Cuir,Cuir/Bois | Multi-fonctions | Avec palettes,Ouvrant,Éléctrique | EPB,Confort | Sport | Individual | G-Turn | G-Steering | Trail | Rock,455,28.9,12,32
Mercedes-Benz,Mercedes-Benz Classe V,Mercedes-Benz Classe V,468000,Disponible,Monospace,2 ans,6,3 | 2 portes latérales coulissantes,4,Diesel,12,190,Automatique,9,Propulsion,5.9,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 17'',8 pouces,Similicuir,Cuir | Multi-fonctions,,Éléctrique,Confort | Sport,,,,
Mg,MG 3,1.5 L Standard,58950,2 mois,Citadine,3 ans,5,5,4,Essence,6,110,Manuelle,5,Traction,5.5,Radar de recul,15'',,Tissu,Multi-fonctions,,,,,,,
Mg,MG 3,1.5 L Confort,64950,2 mois,Citadine,3 ans,5,5,4,Essence,6,110,Manuelle,5,Traction,5.5,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 10.25 pouces,Tissu,Multi-fonctions,,,,,,,
Mg,MG 3,1.5 L Luxe BVA,70950,2 mois,Citadine,3 ans,5,5,4,Essence,6,110,Automatique,,Traction,5.5,Radar de recul | Système de caméras 360,En aluminium | 16'',Tactile | 10.25 pouces,Similicuir/Tissu,Multi-fonctions,,Éléctrique,,,,,
Mg,MG 3 Hybrid+,MG 3 Hybrid+,77950,2 mois,Citadine,5 ans ou 100000 km,5,5,4,Essence | Hybride,5,195,Automatique,,Traction,4.4,Radar de recul | Système de caméras 360,En aluminium | 16'',Tactile | 10.25 pouces,Similicuir/Tissu,Cuir | Chauffant | Multi-fonctions,,Éléctrique,Normal | Sport | Eco,,,,
Mg,MG 5,1.5 L Confort,63950,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence,6,120,Manuelle,5,Traction,5.8,Radar de recul,15'',Tactile | 10.25 pouces,Tissu,Multi-fonctions,,,,,,,
Mg,MG 5,1.5 L Confort Plus,68950,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence,6,120,Manuelle,5,Traction,5.8,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 10.25 pouces,Similicuir,Multi-fonctions,,,,,,,
Mg,MG 5,1.5 L Luxe Plus BVA,73950,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence,6,120,Automatique,8,Traction,5.8,Radar de recul | Système de caméras 360,En aluminium | 16'',Tactile | 10.25 pouces,Similicuir,Multi-fonctions,Ouvrant,Éléctrique,,,,,
Mg,MG ZS,1.5 L Luxury,79950,2 mois,SUV,5 ans,5,5,4,Essence,6,115,Manuelle,5,Traction,6.5,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 12.3 pouces,Similicuir,Multi-fonctions,,,,,,,
